listing_id,city,neighbourhood,latitude,longitude,price,room_type,property_type,minimum_nights,number_of_reviews,review_scores_rating,host_id,high_demand
10250,Paris,Suburb,36.75138019302651,62.89818142740336,413,Entire home/apt,Bed & Breakfast,15,578,89,host_693,1
10251,Tokyo,Old Town,50.90233892622467,59.73953221123443,460,Entire home/apt,Condominium,11,287,80,host_583,1
10252,New York,Beachside,48.32951830782848,12.972457695812977,206,Entire home/apt,Loft,14,803,58,host_1509,0
10253,London,Financial District,38.57552793064869,-117.11849878051515,763,Entire home/apt,Townhouse,1,398,79,host_1242,0
10254,Berlin,Uptown,44.439903994894955,-92.62153814177339,119,Private room,Bed & Breakfast,25,364,69,host_1439,1
10255,New York,Old Town,40.7763862875009,57.30077366139355,294,Shared room,Apartment,3,574,52,host_1803,1
10256,Paris,Chinatown,45.88723597857841,21.644927328289697,84,Shared room,Condominium,1,1,82,host_884,0
10257,Sydney,Uptown,51.88744317764446,-111.27949004506961,425,Entire home/apt,Apartment,9,760,53,host_1706,0
10258,Tokyo,Uptown,34.82343514858561,18.328106868150428,921,Private room,Loft,22,106,83,host_1614,1
10259,Toronto,Old Town,51.14542548334524,109.54001414274049,860,Shared room,Condominium,22,143,67,host_1244,1
10260,Paris,Old Town,35.303043978585706,120.87884800481606,676,Entire home/apt,Bed & Breakfast,27,884,60,host_1099,1
10261,New York,Old Town,42.293763445134005,67.67163651589345,58,Entire home/apt,Bed & Breakfast,13,706,79,host_784,1
10262,Tokyo,Financial District,42.67796561068185,58.22717390311129,712,Entire home/apt,Bed & Breakfast,11,332,68,host_1756,1
10263,Berlin,Financial District,38.83704018279656,87.5043237967717,933,Private room,Apartment,29,241,72,host_1093,1
10264,New York,Beachside,44.20058714907435,-87.31117137780849,609,Entire home/apt,Loft,3,330,50,host_1935,1
10265,Paris,Old Town,49.011354634095284,-71.69631381990423,372,Shared room,Bed & Breakfast,15,324,94,host_85,1
10266,San Francisco,Beachside,39.29131926180292,9.577218155552629,733,Entire home/apt,Apartment,4,822,58,host_328,0
10267,London,Downtown,35.26728887773848,0.03123201268489595,272,Entire home/apt,Townhouse,1,478,51,host_1549,0
10268,Toronto,Historic District,45.38110661154272,-73.30077304555596,980,Shared room,Apartment,16,915,84,host_222,1
10269,Sydney,Suburb,47.53141232466853,62.52119976300878,58,Hotel room,Condominium,6,808,97,host_1757,1
10270,Paris,Historic District,51.18141417632926,79.79867037088442,717,Entire home/apt,Loft,26,658,87,host_1874,1
10271,Tokyo,Beachside,36.871443643180896,-49.51793714320027,196,Shared room,Loft,28,374,80,host_996,1
10272,Toronto,Suburb,50.22447758448649,-37.942301382388635,974,Entire home/apt,Condominium,4,135,66,host_1008,0
10273,Toronto,Chinatown,42.67822258940402,-53.23422813264577,425,Entire home/apt,Townhouse,22,711,80,host_1450,1
10274,Toronto,Downtown,38.24364826643275,-47.38401557036819,105,Private room,House,23,905,62,host_967,1
10275,New York,Uptown,51.32947246353285,-23.715084301953723,239,Private room,Townhouse,1,199,74,host_1002,1
10276,London,Old Town,38.291726869653814,-2.6999773950122403,754,Shared room,Loft,13,332,70,host_1380,1
10277,New York,Chinatown,47.20199534324677,9.150638201362142,240,Entire home/apt,Loft,3,224,91,host_470,1
10278,Tokyo,Uptown,48.12796201127433,9.349654115541313,609,Hotel room,Townhouse,14,434,73,host_873,0
10279,New York,Financial District,41.74934294363041,45.75189601234456,468,Entire home/apt,Condominium,1,921,60,host_703,1
10280,San Francisco,Suburb,46.41972720508501,-29.372069183078267,975,Entire home/apt,House,11,884,82,host_1977,0
10281,London,Uptown,44.30458735052652,14.439489669641233,791,Entire home/apt,Condominium,22,402,95,host_265,0
10282,London,Historic District,37.45658954379612,15.17694514377024,433,Shared room,Apartment,5,0,85,host_1417,0
10283,Tokyo,Old Town,47.677981878043695,-97.41003829083928,365,Entire home/apt,House,20,499,91,host_1158,1
10284,Sydney,Old Town,50.70429060705582,49.07179796928048,399,Entire home/apt,Townhouse,21,334,84,host_1907,1
10285,San Francisco,Historic District,42.79548498494452,-47.503894051633694,547,Entire home/apt,Bed & Breakfast,12,372,67,host_495,0
10286,Paris,Beachside,51.89758457320164,-111.08555320209501,115,Entire home/apt,House,20,446,64,host_1095,0
10287,New York,Beachside,41.703375643627496,53.95280848232744,848,Entire home/apt,Loft,17,593,86,host_1220,0
10288,Berlin,Financial District,42.635258362085686,-110.68511020055706,790,Private room,Loft,7,114,92,host_1296,1
10289,New York,Suburb,46.13015525152542,-2.482461553539153,885,Private room,Loft,16,737,52,host_525,0
10290,Toronto,Old Town,37.343862596038186,46.816162790203094,900,Entire home/apt,Condominium,19,40,99,host_1022,0
10291,New York,Downtown,50.23502817904972,150.611154049704,962,Entire home/apt,Condominium,28,38,68,host_148,0
10292,Paris,Chinatown,48.42291034851041,17.66003831152986,957,Hotel room,Loft,19,159,82,host_1318,0
10293,New York,Suburb,49.70351115505203,-36.49604628454503,894,Entire home/apt,Townhouse,4,538,62,host_1010,1
10294,San Francisco,Suburb,44.97205443107357,11.303975786463468,740,Private room,Townhouse,4,461,87,host_41,1
10295,San Francisco,Uptown,49.90746330123088,-70.18145358997916,473,Entire home/apt,Townhouse,1,470,67,host_412,1
10296,London,Suburb,46.239504771004995,-3.56347250898024,582,Entire home/apt,Townhouse,1,692,77,host_1895,1
10297,Tokyo,Financial District,43.20809619614367,116.09684580974141,634,Entire home/apt,Townhouse,22,749,52,host_198,0
10298,Sydney,Historic District,50.772234471724886,-86.56604759783153,955,Shared room,Townhouse,6,24,89,host_252,0
10299,Berlin,Chinatown,41.91495583878702,21.790776816546156,48,Shared room,Condominium,11,123,51,host_631,1
10300,Toronto,Downtown,43.01025739885373,46.72184121786876,106,Entire home/apt,Condominium,3,436,83,host_194,1
10301,New York,Uptown,37.051787154881495,-37.92255124834948,271,Private room,Bed & Breakfast,17,247,89,host_1219,1
10302,New York,Chinatown,51.05786217746129,78.37639767972797,51,Private room,Bed & Breakfast,28,148,73,host_630,0
10303,Paris,Historic District,37.9789505523215,58.51899433637752,516,Entire home/apt,House,14,188,63,host_748,1
10304,Tokyo,Historic District,37.62548663545,3.5970551150830516,601,Entire home/apt,House,1,679,76,host_1162,1
10305,San Francisco,Beachside,35.82150287616108,52.01962872665905,954,Entire home/apt,Loft,7,66,71,host_396,1
10306,Berlin,Suburb,42.16047012073544,107.07331655169182,71,Entire home/apt,Townhouse,18,358,56,host_1160,0
10307,London,Financial District,38.92506189780549,41.11276349558534,723,Entire home/apt,Loft,18,964,80,host_787,1
10308,San Francisco,Old Town,47.33405800956597,32.41834311135659,591,Entire home/apt,Bed & Breakfast,26,984,83,host_109,1
10309,Toronto,Beachside,39.53538916367296,46.89234565750036,559,Private room,Apartment,14,931,68,host_485,1
10310,Tokyo,Old Town,46.9738647110391,61.78309790203406,37,Entire home/apt,Apartment,23,891,97,host_1999,1
10311,Toronto,Chinatown,37.52729948997322,-13.132735296459344,154,Private room,Condominium,6,416,71,host_693,0
10312,Sydney,Downtown,38.1393851812015,106.12375463862062,804,Entire home/apt,Condominium,3,840,62,host_239,0
10313,London,Old Town,48.511134887947094,130.0735112072485,470,Shared room,Bed & Breakfast,13,564,53,host_662,1
10314,Sydney,Financial District,40.67968393464575,47.012361296251896,578,Shared room,Loft,8,799,94,host_175,0
10315,Paris,Chinatown,36.01193156088447,119.85018394023456,447,Entire home/apt,House,4,922,87,host_897,0
10316,Toronto,Uptown,51.30526849159135,80.77880584330208,390,Entire home/apt,Townhouse,18,814,77,host_640,1
10317,Paris,Suburb,37.193058815985005,-7.68462439035585,641,Entire home/apt,Condominium,21,420,79,host_1037,1
10318,New York,Downtown,36.703548135915234,12.404778020135694,231,Entire home/apt,Apartment,15,411,56,host_1754,0
10319,Sydney,Historic District,40.450877140329155,32.78615057165254,325,Entire home/apt,Condominium,9,424,74,host_1895,1
10320,Tokyo,Financial District,35.72140784616382,134.24293789577365,64,Entire home/apt,Townhouse,17,430,92,host_821,0
10321,Toronto,Financial District,36.801094767121036,54.22183798743603,162,Entire home/apt,Townhouse,4,29,56,host_1432,0
10322,Berlin,Downtown,49.23600275562909,15.84958997192885,375,Private room,Condominium,29,320,60,host_1006,0
10323,London,Uptown,37.08712340277403,-90.06537070273058,356,Private room,Apartment,2,325,91,host_1201,0
10324,San Francisco,Downtown,36.00568264592569,59.39211612121284,164,Entire home/apt,Condominium,16,468,60,host_1874,0
10325,Tokyo,Chinatown,49.83923566386272,28.54980250491883,169,Entire home/apt,Bed & Breakfast,18,647,79,host_1771,1
10326,Tokyo,Downtown,41.98833714602383,134.50224640040312,388,Entire home/apt,Condominium,14,58,80,host_55,1
10327,Paris,Downtown,36.828932945423695,-29.94089032812667,906,Entire home/apt,Loft,4,250,66,host_343,1
10328,Sydney,Downtown,44.467313749081356,94.74700277384653,151,Private room,Apartment,22,193,84,host_95,0
10329,Toronto,Historic District,34.74710511776654,-46.30488464627564,197,Entire home/apt,House,28,203,94,host_985,0
10330,Toronto,Chinatown,41.69288598333198,-76.76135067390078,92,Shared room,House,17,865,63,host_1195,0
10331,New York,Beachside,44.62564887475618,-120.64719044570391,905,Shared room,Bed & Breakfast,3,843,79,host_364,0
10332,New York,Suburb,51.228160544703556,122.240705590847,246,Entire home/apt,Condominium,6,672,91,host_251,1
10333,London,Old Town,39.87636574812532,-1.7298549401244543,839,Entire home/apt,Loft,15,682,84,host_377,0
10334,Paris,Beachside,47.770919737656,-46.67138794818368,780,Entire home/apt,Bed & Breakfast,4,381,89,host_249,0
10335,Tokyo,Downtown,36.38859665029233,-13.135975379543083,391,Entire home/apt,Apartment,8,847,90,host_600,0
10336,Toronto,Uptown,41.804482300612,71.75918149856466,973,Entire home/apt,Loft,18,5,90,host_539,0
10337,Berlin,Financial District,38.01642513784844,-15.850961079802204,675,Entire home/apt,Condominium,3,113,97,host_148,0
10338,Paris,Uptown,42.86442104577473,-61.923997228024746,933,Entire home/apt,Bed & Breakfast,25,760,70,host_773,0
10339,London,Chinatown,41.510173459585815,-99.85771997452954,934,Entire home/apt,Condominium,28,538,70,host_149,0
10340,London,Suburb,51.63613089927844,46.97462530679823,286,Hotel room,Townhouse,1,788,84,host_848,0
10341,Paris,Downtown,50.5149639625716,143.4894786996801,85,Entire home/apt,Bed & Breakfast,4,322,65,host_506,0
10342,London,Chinatown,44.479706193988676,50.5684880797551,324,Private room,Townhouse,26,331,82,host_188,1
10343,Paris,Old Town,37.17717600247216,136.3939803990309,486,Hotel room,House,14,772,97,host_800,0
10344,San Francisco,Suburb,44.02522584559395,117.45073285208787,958,Entire home/apt,Bed & Breakfast,27,354,89,host_505,0
10345,Paris,Suburb,48.2574810098279,-81.14394354191509,283,Entire home/apt,Condominium,29,591,99,host_270,1
10346,Sydney,Chinatown,34.684488015591526,117.73659426445863,500,Shared room,Bed & Breakfast,13,104,75,host_1413,1
10347,Paris,Beachside,41.81252827578682,-123.70004124335641,514,Entire home/apt,Townhouse,16,402,62,host_1546,0
10348,London,Financial District,34.767644466930186,16.151234797405777,228,Entire home/apt,Townhouse,10,994,93,host_1573,1
10349,Toronto,Uptown,38.39124287586263,19.747418248672375,603,Entire home/apt,Townhouse,24,691,100,host_213,1
10350,Sydney,Beachside,35.65806387281672,75.87689601449787,771,Entire home/apt,Condominium,25,193,85,host_532,1
10351,London,Suburb,51.29040908005148,83.90601302111511,171,Shared room,Townhouse,19,341,78,host_151,0
10352,New York,Uptown,37.03891575004639,-60.29107172378373,814,Entire home/apt,Townhouse,19,323,56,host_1702,0
10353,New York,Suburb,36.701869882052534,118.55757646612588,510,Entire home/apt,Townhouse,12,208,80,host_1914,0
10354,Toronto,Historic District,51.49698939647726,-74.74419707865158,900,Shared room,Loft,14,517,59,host_669,0
10355,Toronto,Financial District,43.28741122545532,140.40733757549742,592,Entire home/apt,Loft,12,735,99,host_1832,0
10356,Sydney,Suburb,47.64373056528186,146.909983111948,163,Private room,Apartment,17,279,61,host_1182,0
10357,San Francisco,Suburb,39.89166372105163,67.62076500392578,300,Entire home/apt,Loft,29,97,72,host_1339,0
10358,Toronto,Old Town,43.591492706827395,54.38617414451315,137,Private room,Bed & Breakfast,16,950,56,host_1890,1
10359,New York,Uptown,34.12336681739902,145.28084398097792,653,Entire home/apt,Apartment,26,490,79,host_774,1
10360,Paris,Old Town,41.358732484793485,-57.449224062672954,93,Entire home/apt,Townhouse,11,240,85,host_203,0
10361,London,Uptown,43.99161615599117,52.73158021172301,828,Entire home/apt,Condominium,2,359,62,host_1578,1
10362,New York,Financial District,43.259382942984224,-12.30414376234529,836,Shared room,Loft,12,992,86,host_1262,0
10363,New York,Financial District,41.3047543699016,-77.91643633383222,461,Entire home/apt,House,5,77,51,host_164,1
10364,San Francisco,Historic District,48.18233794740004,-88.86262664714121,769,Entire home/apt,Loft,1,271,88,host_1590,0
10365,Sydney,Old Town,43.02953487976674,68.60304988831405,802,Hotel room,Apartment,7,872,61,host_1117,1
10366,Sydney,Old Town,45.45016942562691,-61.029332190137524,451,Private room,Bed & Breakfast,20,828,75,host_1727,1
10367,Tokyo,Old Town,37.32318036941248,40.82486059241401,570,Entire home/apt,Apartment,23,251,55,host_1755,1
10368,San Francisco,Financial District,49.50700173540023,-58.6555635006758,540,Entire home/apt,Townhouse,29,589,86,host_1903,0
10369,Paris,Financial District,40.531051274013365,0.8021742761879125,933,Private room,Townhouse,5,221,92,host_238,0
10370,Sydney,Chinatown,42.677865399876325,80.1410846702507,69,Shared room,Bed & Breakfast,29,164,88,host_886,0
10371,London,Old Town,40.33950603684364,21.237809223637043,700,Private room,Loft,8,139,52,host_1518,1
10372,Toronto,Historic District,50.054329168128774,115.65563285581737,908,Entire home/apt,Condominium,2,335,51,host_1328,1
10373,San Francisco,Beachside,50.21332264532019,20.731928128623366,400,Entire home/apt,Townhouse,4,412,75,host_1911,0
10374,Toronto,Beachside,38.037118202984374,-70.5842620337726,443,Entire home/apt,Bed & Breakfast,29,62,84,host_1436,0
10375,New York,Suburb,47.54886200372201,122.70266901310771,766,Entire home/apt,Townhouse,17,660,98,host_1186,0
10376,London,Downtown,35.85190382274759,-9.075007485891447,701,Entire home/apt,House,26,461,63,host_409,1
10377,London,Old Town,34.537306359540366,114.5518805118152,349,Entire home/apt,Loft,1,132,77,host_1738,0
10378,New York,Downtown,49.05851404300381,-60.093377625977205,766,Private room,Townhouse,18,169,69,host_1303,0
10379,San Francisco,Downtown,36.36120661935901,50.94644050492826,324,Entire home/apt,House,5,67,83,host_957,0
10380,New York,Suburb,36.78608892149785,-78.54907773878,760,Entire home/apt,Bed & Breakfast,2,375,60,host_1554,0
10381,Toronto,Downtown,44.918588667292056,-101.98169280504382,30,Entire home/apt,Apartment,19,434,59,host_813,0
10382,Tokyo,Historic District,48.701833297791524,150.6964192822432,719,Private room,Bed & Breakfast,10,942,52,host_793,1
10383,London,Financial District,37.41281656073876,-121.10396529272181,49,Entire home/apt,Bed & Breakfast,14,0,76,host_258,0
10384,Berlin,Downtown,36.05546022482139,38.59291588572708,327,Shared room,Loft,28,55,90,host_168,0
10385,Berlin,Financial District,35.391802219015354,-120.3059464250915,596,Private room,Condominium,13,39,92,host_1137,1
10386,Toronto,Financial District,34.447235408538155,27.72637633199861,508,Entire home/apt,Condominium,3,817,60,host_367,0
10387,Paris,Beachside,36.09662469744529,-96.52485075584639,656,Private room,House,16,552,85,host_1707,1
10388,Sydney,Financial District,50.968454372236,92.57244607484733,522,Entire home/apt,Condominium,7,172,67,host_1028,0
10389,New York,Downtown,35.715085226520316,-43.505606658829635,300,Entire home/apt,Bed & Breakfast,23,558,84,host_1494,1
10390,New York,Uptown,44.756061533352174,-29.305856891194168,288,Entire home/apt,Apartment,13,180,72,host_318,0
10391,Paris,Historic District,50.577395000488536,-54.61264258661022,801,Entire home/apt,House,23,358,95,host_427,0
10392,Paris,Old Town,45.300762533971096,-92.67012992737367,648,Entire home/apt,Bed & Breakfast,17,668,59,host_1440,0
10393,Toronto,Historic District,34.589423581420256,13.592508916405393,271,Entire home/apt,Apartment,29,815,51,host_1013,1
10394,Toronto,Historic District,44.73544852988732,-0.889897079744955,790,Entire home/apt,Bed & Breakfast,18,889,67,host_977,0
10395,Paris,Old Town,50.25517552313037,24.34379752198123,175,Entire home/apt,Condominium,28,586,79,host_977,0
10396,London,Downtown,39.80606263144228,48.123449305414454,937,Hotel room,Loft,14,171,54,host_1980,1
10397,Toronto,Suburb,39.6453027322752,-99.6219972081739,682,Entire home/apt,Townhouse,17,609,77,host_232,0
10398,Tokyo,Uptown,38.47954459661453,-10.28515973644852,304,Entire home/apt,Apartment,26,808,58,host_1520,0
